time,latitude,longitude,distanceinmeters,heartrate,HHMMSS,meters,seconds,mph
2021-05-18T22:38:54.000Z,32.89094335399568,-117.1356429811567,7365.52001953125,69,22:38:54.000Z,10.97998046875,3,8.187405436197917
2021-05-18T22:38:56.000Z,32.89090286940336,-117.13564742356539,7370.10986328125,69,22:38:56.000Z,4.58984375,2,5.133740234375
2021-05-18T22:38:59.000Z,32.890827264636755,-117.13554399088025,7383.14990234375,68,22:38:59.000Z,13.0400390625,3,9.7235224609375
2021-05-18T22:39:01.000Z,32.890786696225405,-117.13541138917208,7396.419921875,70,22:39:01.000Z,13.27001953125,2,14.842516845703125
2021-05-18T22:39:03.000Z,32.89077278226614,-117.13524383492768,7412.2001953125,71,22:39:03.000Z,15.7802734375,2,17.650235839843752
2021-05-18T22:39:12.000Z,32.890774039551616,-117.13466347195208,7466.56982421875,68,22:39:12.000Z,54.36962890625,9,13.513873318142362
2021-05-18T22:39:16.000Z,32.890753000974655,-117.1342742163688,7503.0400390625,65,22:39:16.000Z,36.47021484375,4,20.39596765136719
2021-05-18T22:39:20.000Z,32.890730537474155,-117.13372059166431,7554.89990234375,63,22:39:20.000Z,51.85986328125,4,29.002628540039066
2021-05-18T22:39:24.000Z,32.89071469567716,-117.13309521786869,7613.419921875,64,22:39:24.000Z,58.52001953125,4,32.72732092285156
2021-05-18T22:39:28.000Z,32.89070354774594,-117.13251376524568,7667.83984375,65,22:39:28.000Z,54.419921875,4,30.43434130859375
2021-05-18T22:39:33.000Z,32.89070731960237,-117.13194639422,7720.93017578125,65,22:39:33.000Z,53.09033203125,5,23.75261455078125
2021-05-18T22:39:35.000Z,32.89074151776731,-117.13176065124571,7738.759765625,66,22:39:35.000Z,17.82958984375,2,19.942396240234377
2021-05-18T22:39:40.000Z,32.890832126140594,-117.13129034265876,7784.0400390625,69,22:39:40.000Z,45.2802734375,5,20.2583943359375
2021-05-18T22:39:42.000Z,32.89084545336664,-117.13115480728447,7796.7998046875,72,22:39:42.000Z,12.759765625,2,14.2717978515625
2021-05-18T22:39:50.000Z,32.890859534963965,-117.1307563316077,7834.14013671875,69,22:39:50.000Z,37.34033203125,8,10.441290344238281
2021-05-18T22:39:57.000Z,32.890872191637754,-117.13011260144413,7894.41015625,70,22:39:57.000Z,60.27001953125,7,19.260576241629465
2021-05-18T22:40:03.000Z,32.890866827219725,-117.12953408248723,7948.5498046875,70,22:40:03.000Z,54.1396484375,6,20.18506559244792
2021-05-18T22:40:10.000Z,32.89071620441973,-117.12935395538807,7975.97021484375,69,22:40:10.000Z,27.42041015625,7,8.762779645647322
2021-05-18T22:40:17.000Z,32.89024941623211,-117.12935823015869,8027.740234375,66,22:40:17.000Z,51.77001953125,7,16.54421909877232
2021-05-18T22:40:23.000Z,32.8897837176919,-117.12935487739742,8079.3798828125,65,22:40:23.000Z,51.6396484375,6,19.25298225911458
2021-05-18T22:40:27.000Z,32.889540726318955,-117.12934942916036,8106.330078125,62,22:40:27.000Z,26.9501953125,4,15.071896728515625
2021-05-18T22:40:39.000Z,32.88908097893,-117.12934155017138,8157.3798828125,63,22:40:39.000Z,51.0498046875,12,9.516534423828125
2021-05-18T22:40:44.000Z,32.88900017738342,-117.12922546081245,8171.9501953125,64,22:40:44.000Z,14.5703125,5,6.5187578125000005
2021-05-18T22:40:46.000Z,32.88898726925254,-117.12910048663616,8183.68994140625,64,22:40:46.000Z,11.73974609375,2,13.130906005859375
2021-05-18T22:40:56.000Z,32.88899322040379,-117.12850227020681,8239.650390625,64,22:40:56.000Z,55.96044921875,10,12.518352490234376
2021-05-18T22:41:01.000Z,32.889002272859216,-117.12804906070232,8282.0400390625,68,22:41:01.000Z,42.3896484375,5,18.9651287109375
